game_id,team1_id,team2_id,team1_won,kill_diff,dragon_diff,rift_herald_diff,tower_diff,grub_diff,first_blood,first_dragon,first_herald,first_tower
32563,134,640,1,4,0,-1,-1,0,team1,none,team2,none
32564,134,474,1,2,0,1,-2,3,team1,none,team1,team2
32565,122,548,0,-1,0,1,0,0,team1,none,team1,none
32566,360,640,1,-2,0,-1,-1,-4,team2,none,team2,team1
32567,126,462,0,1,0,-1,-2,6,team2,none,team2,team2
32568,616,772,1,4,0,1,-1,-4,team2,none,team1,team2
32569,88,450,1,-3,0,1,1,1,team2,none,team1,none
32570,6,89,1,5,0,-1,0,0,team1,none,team2,team2
32571,50,366,1,5,0,1,1,2,team2,none,team1,none
32572,766,767,1,2,0,1,2,-6,team1,none,team1,team1
32573,86,87,1,3,0,-1,-1,6,team1,none,team2,team2
32574,88,366,1,3,0,1,3,-2,team2,none,team1,team1
32575,89,450,0,-7,0,-1,1,-2,team1,none,team2,none
32576,6,766,1,8,0,-1,1,-6,team1,none,team2,team1
32577,87,767,1,7,0,1,0,-2,team1,none,team1,none
32578,50,86,1,5,0,1,1,1,team1,none,team1,none
32579,89,366,0,4,0,1,-1,-6,team1,none,team1,team2
32580,87,88,1,15,0,1,6,2,team1,none,team1,team1
32581,86,767,0,1,0,-1,1,-2,team1,none,team2,team1
32582,6,450,0,1,0,1,1,4,team1,none,team1,none
32583,50,766,1,-6,0,-1,-2,2,team2,none,team2,team2
32584,87,366,0,5,0,-1,0,-1,team2,none,team2,team1
32585,6,767,1,7,0,-1,-1,0,team2,none,team2,none
32586,50,450,1,0,0,-1,0,-3,team2,none,team2,team1
32587,86,88,0,4,0,1,3,-3,team2,none,team1,team1
32588,89,766,1,4,0,-1,1,6,team2,none,team2,none
32589,366,767,1,6,0,-1,3,-2,team1,none,team2,team1
32590,88,89,1,3,0,1,2,-4,team1,none,team1,team1
32591,86,766,0,0,0,-1,-1,-2,team1,none,team2,none
32592,87,450,0,-6,0,-1,-1,3,team2,none,team2,none
32593,6,50,1,8,0,1,4,3,none,none,team1,team1
32594,366,450,0,-4,0,1,0,-2,team1,none,team1,team2
32595,6,88,1,0,0,-1,-1,-6,team2,none,team2,none
32596,50,767,1,2,0,-1,2,0,team1,none,team2,none
32597,86,89,1,3,0,1,-1,0,team1,none,team1,team1
32598,87,766,1,3,0,1,3,6,team2,none,team1,team1
32599,89,767,0,1,0,-1,-2,0,team2,none,team2,team2
32600,6,366,0,-1,0,-1,-2,6,team2,none,team2,none
32601,50,87,1,3,0,-1,1,1,team1,none,team2,team2
32602,86,450,0,-7,0,1,1,6,team1,none,team1,team2
32603,88,766,1,-1,0,1,2,1,team1,none,team1,none
32604,6,87,1,1,0,1,-1,-4,team2,none,team1,team2
32605,88,767,0,-3,0,1,0,3,team2,none,team1,none
32606,86,366,1,2,0,-1,0,2,team1,none,team2,team1
32607,50,89,0,-7,0,-1,-1,0,none,none,team2,team2
32608,450,766,1,2,0,-1,2,-3,team2,none,team2,team1
32609,450,767,0,-3,0,-1,-1,6,team1,none,team2,team2
32610,87,89,0,-3,0,-1,-1,-6,team2,none,team2,team1
32611,6,86,0,-12,0,1,-1,0,team2,none,team1,none
32612,50,88,0,-5,0,1,0,-5,team1,none,team1,team2
32613,366,766,1,8,0,-1,2,-2,team1,none,team2,team1
32614,286,696,0,3,0,1,-1,6,team2,none,team1,team2
32615,286,696,0,-3,0,-1,0,-6,team2,none,team2,none
32616,286,696,1,3,0,1,1,6,none,none,team1,none
32617,286,696,1,2,0,-1,0,1,team1,none,team2,none
32618,286,696,0,0,0,1,1,6,team2,none,team1,team1
32619,460,771,0,-6,0,-1,-2,1,team1,none,team2,team2
32620,460,771,0,0,0,-1,0,4,team1,none,team2,team1
32621,460,771,0,-8,0,-1,-5,-2,team1,none,team2,team2
32622,286,771,1,1,0,-1,0,0,team2,none,team2,team1
32623,286,771,0,6,0,1,3,6,team2,none,team1,team1
32624,286,771,0,-3,0,1,1,2,team2,none,team1,team2
32625,286,771,1,5,0,1,0,-4,team2,none,team1,none
32626,286,771,1,-1,0,1,1,6,team1,none,team1,none
32627,286,696,1,4,0,1,2,1,team1,none,team1,team1
32628,286,696,1,3,0,-1,1,0,team2,none,team2,team1
32629,286,696,1,1,0,1,0,-5,team2,none,team1,none
32630,212,482,1,14,0,1,6,6,team1,none,team1,team1
32631,598,698,0,-2,0,-1,-4,-6,team2,none,team2,team2
32632,381,753,0,-9,0,1,-1,-3,team2,none,team1,none
32633,713,797,0,-3,0,-1,-4,-6,team2,none,team2,team2
32634,482,713,0,1,0,1,2,6,team2,none,team1,team1
32635,212,598,1,3,0,1,4,6,team1,none,team1,team1
32636,381,797,0,-6,0,-1,-4,0,none,none,team2,team2
32637,698,753,1,6,0,-1,1,-4,team2,none,team2,team1
32638,482,598,0,9,0,1,2,6,team1,none,team1,team1
32639,212,753,1,8,0,-1,3,2,team1,none,team2,team1
32640,698,797,1,-4,0,-1,-1,-6,team2,none,team2,none
32641,212,713,1,9,0,1,3,6,team2,none,team1,team1
32642,482,698,0,6,0,1,1,-6,team1,none,team1,team1
32643,381,598,0,2,0,1,1,6,team1,none,team1,team1
32644,753,797,0,-8,0,-1,-3,0,team2,none,team2,team2
32645,462,474,1,3,0,1,2,2,team1,none,team1,team1
32646,134,772,1,2,0,-1,-1,0,team1,none,team2,none
32647,616,640,1,3,0,1,2,6,team1,none,team1,team1
32648,360,548,1,0,0,1,2,-3,team1,none,team1,team1
32649,122,126,0,2,0,1,1,-3,team2,none,team1,team1
32650,122,474,0,-1,0,1,0,-6,team2,none,team1,none
32651,134,548,1,6,0,1,1,0,team2,none,team1,team1
32652,126,616,1,5,0,1,1,0,team2,none,team1,team2
32653,360,462,0,2,0,1,1,6,team2,none,team1,none
32654,640,772,0,0,0,1,0,6,team1,none,team1,team2
32655,389,521,1,4,0,1,2,4,team1,none,team1,team1
32656,389,521,1,-1,0,-1,-2,2,team1,none,team2,team2
32657,389,521,1,5,0,1,4,-2,team1,none,team1,team1
32658,36,675,0,-8,0,-1,-2,-4,team2,none,team2,team2
32659,36,675,0,0,0,1,0,6,team2,none,team1,none
32660,36,675,0,-3,0,1,2,2,team1,none,team1,none
32661,181,532,1,1,0,-1,0,1,none,none,team2,team2
32662,181,532,1,3,0,-1,0,-6,team1,none,team2,team2
32663,181,532,1,4,0,-1,3,3,team2,none,team2,team1
32664,389,675,0,-5,0,1,1,6,team2,none,team1,none
32665,389,675,0,-11,0,1,-2,-1,team1,none,team1,none
32666,389,675,1,4,0,1,2,-2,team1,none,team1,team2
32667,389,675,1,2,0,1,-1,-6,team2,none,team1,team2
32668,389,675,1,2,0,-1,-1,-3,team2,none,team2,team2
32669,36,675,1,7,0,1,1,2,team1,none,team1,team1
32670,36,675,0,-3,0,-1,-3,0,team1,none,team2,team2
32671,36,675,1,5,0,1,-1,0,team1,none,team1,team2
32672,36,675,0,-5,0,-1,-2,-3,team2,none,team2,team2
32673,36,675,0,-4,0,1,-1,-2,team1,none,team1,team2
32674,181,521,1,3,0,-1,-1,-6,team1,none,team2,team2
32675,181,521,0,-8,0,1,1,6,team2,none,team1,team1
32676,181,521,1,4,0,-1,3,0,team1,none,team2,team2
32677,181,521,1,5,0,1,2,0,team2,none,team1,none
32678,36,181,0,4,0,1,1,2,team1,none,team1,team2
32679,36,181,0,-1,0,1,1,0,team2,none,team1,team1
32680,36,181,1,1,0,1,0,1,team1,none,team1,team1
32681,36,181,1,6,0,1,2,1,team1,none,team1,team1
32682,36,181,1,14,0,-1,2,6,team1,none,team2,none
32683,389,675,1,10,0,1,0,3,team2,none,team1,team2
32684,389,675,1,3,0,1,0,0,team2,none,team1,team2
32685,389,675,1,2,0,1,3,-6,team1,none,team1,team1
32686,611,615,0,2,0,-1,3,1,team2,none,team2,team1
32687,617,776,0,0,0,-1,0,-4,team1,none,team2,team1
32688,699,778,0,-3,0,1,0,6,team1,none,team1,team1
32689,466,742,0,0,0,1,2,6,team1,none,team1,none
32690,121,481,1,6,0,1,1,3,team1,none,team1,team2
32691,617,742,1,8,0,1,2,6,team1,none,team1,team1
32692,481,778,0,4,0,-1,-3,5,team2,none,team2,team2
32693,121,615,1,-3,0,1,2,-4,team2,none,team1,team1
32694,466,699,1,-1,0,-1,-1,-4,team2,none,team2,none
32695,611,776,0,-3,0,-1,-2,0,team2,none,team2,team2
32696,481,776,0,-2,0,-1,-3,-6,team2,none,team2,team2
32697,617,778,0,4,0,1,0,6,team1,none,team1,team2
32698,121,611,1,11,0,-1,4,6,team1,none,team2,none
32699,466,615,1,8,0,1,1,6,team2,none,team1,team1
32700,699,742,1,4,0,1,2,-4,team1,none,team1,team1
32701,9,393,0,-8,0,1,-1,-1,team2,none,team1,none
32702,9,393,0,2,0,-1,0,3,team1,none,team2,none
32703,492,660,1,7,0,0,3,1,team1,none,none,team1
32704,492,660,1,6,0,1,2,-2,team1,none,team1,team1
32705,393,492,1,-2,0,1,1,0,team2,none,team1,team2
32706,393,492,1,3,0,1,0,-2,team1,none,team1,team2
32707,9,660,0,0,0,-1,0,-6,team2,none,team2,none
32708,9,660,0,-11,0,-1,-4,-6,team2,none,team2,team2
32709,492,660,1,5,0,1,1,3,team2,none,team1,team2
32710,492,660,1,34,0,1,5,2,team2,none,team1,team1
32711,8,48,1,0,0,1,1,-1,team2,none,team1,none
32712,8,48,1,8,0,-1,2,-6,team2,none,team2,team1
32713,493,786,1,6,0,1,4,6,team2,none,team1,team1
32714,493,786,1,15,0,1,6,0,team1,none,team1,team1
32715,8,493,0,-4,0,1,-1,-6,none,none,team1,team2
32716,8,493,1,4,0,1,3,-1,team2,none,team1,team1
32717,8,493,0,-2,0,-1,-2,-6,team2,none,team2,team2
32718,48,786,1,-4,0,1,3,-1,team1,none,team1,team1
32719,48,786,1,11,0,-1,-2,-6,team1,none,team2,team2
32720,8,48,0,-2,0,0,0,-1,team2,none,none,none
32721,8,48,1,1,0,1,4,6,team2,none,team1,team1
32722,8,48,1,4,0,-1,0,-6,team1,none,team2,none
32723,8,492,1,2,0,1,0,1,team1,none,team1,team1
32724,8,492,0,-16,0,-1,-5,-5,team2,none,team2,team2
32725,8,492,0,-2,0,-1,-2,0,team1,none,team2,team2
32726,8,492,1,6,0,1,3,-3,team1,none,team1,team1
32727,8,492,0,-1,0,-1,-3,-6,team1,none,team2,none
32728,206,393,0,-3,0,-1,-3,-2,team2,none,team2,team2
32729,206,393,1,7,0,1,0,-3,team1,none,team1,team2
32730,206,393,1,5,0,1,0,-2,team2,none,team1,team2
32731,206,393,1,2,0,1,3,-4,team2,none,team1,team1
32732,492,493,0,-1,0,1,-1,-2,team2,none,team1,team2
32733,492,493,0,-5,0,-1,-4,-6,team2,none,team2,none
32734,492,493,0,-6,0,-1,0,6,team1,none,team2,team2
32735,393,493,0,-1,0,-1,-2,2,team1,none,team2,team2
32736,393,493,0,-11,0,-1,-2,6,team2,none,team2,team2
32737,393,493,1,6,0,1,0,3,team1,none,team1,team2
32738,393,493,0,-4,0,-1,0,6,team2,none,team2,team2
32739,161,492,1,12,0,1,3,6,team1,none,team1,team1
32740,161,492,0,-5,0,1,2,2,team2,none,team1,team1
32741,161,492,1,5,0,1,4,6,team1,none,team1,team1
32742,161,492,0,-4,0,1,-1,-6,team1,none,team1,team2
32743,161,492,1,11,0,-1,2,1,team1,none,team2,none
32744,161,493,1,2,0,1,0,6,team2,none,team1,team2
32745,161,493,0,-6,0,-1,-1,0,team2,none,team2,team2
32746,161,493,0,5,0,1,1,6,team1,none,team1,team1
32747,161,493,1,3,0,1,0,-1,team2,none,team1,team2
32748,161,493,1,-2,0,0,0,2,team1,none,none,none
32749,206,496,1,5,0,-1,1,-4,team2,none,team2,team1
32750,206,496,1,5,0,1,-1,-6,team1,none,team1,none
32751,206,496,1,4,0,1,1,-2,team1,none,team1,none
32752,161,496,1,1,0,1,-1,0,team1,none,team1,team2
32753,161,496,1,4,0,1,0,-4,team2,none,team1,team1
32754,161,496,1,2,0,1,1,2,team1,none,team1,team2
32755,161,206,0,-4,0,-1,-2,-6,team1,none,team2,team2
32756,161,206,0,-16,0,-1,-2,-6,team2,none,team2,team2
32757,161,206,0,-12,0,-1,-3,-5,team2,none,team2,none
32758,367,383,0,-7,0,-1,-2,2,team2,none,team2,team2
32759,367,383,0,0,0,1,0,-6,team1,none,team1,none
32760,490,662,1,7,0,0,5,6,team1,none,none,team1
32761,490,662,0,-7,0,-1,-4,-4,team2,none,team2,team2
32762,490,662,1,10,0,1,4,-2,team2,none,team1,team1
32763,365,802,1,4,0,1,2,-3,team1,none,team1,none
32764,365,802,1,-2,0,1,3,2,team1,none,team1,team1
32765,362,661,1,1,0,-1,-1,-4,team1,none,team2,none
32766,362,661,1,1,0,1,-1,-6,team2,none,team1,none
32767,615,699,1,3,0,-1,-1,1,none,none,team2,team2
32768,776,778,0,6,0,1,0,4,team2,none,team1,none
32769,466,481,0,3,0,1,0,4,none,none,team1,team1
32770,121,742,1,5,0,1,4,6,team1,none,team1,team1
32771,611,617,0,2,0,1,1,6,team1,none,team1,none
32772,481,615,1,3,0,1,1,-3,team1,none,team1,team1
32773,466,611,1,7,0,-1,3,1,team2,none,team2,none
32774,121,617,1,-1,0,1,4,0,team2,none,team1,team1
32775,742,778,0,-2,0,1,0,-6,team2,none,team1,none
32776,699,776,1,4,0,1,2,6,team2,none,team1,team1
32777,327,670,1,-1,0,-1,0,-3,team2,none,team2,none
32778,327,670,0,3,0,1,-1,-1,team1,none,team1,none
32779,327,670,1,6,0,1,-1,-1,team1,none,team1,team1
32780,327,670,1,-3,0,-1,-2,-6,team2,none,team2,team1
32781,491,714,1,0,0,1,2,4,team1,none,team1,team1
32782,491,714,0,0,0,-1,0,4,team1,none,team2,team1
32783,491,714,0,-2,0,-1,-2,0,team2,none,team2,team2
32784,491,714,0,-9,0,-1,-2,0,team1,none,team2,team2
32785,670,714,0,5,0,1,1,0,team1,none,team1,team1
32786,670,714,1,6,0,1,1,-6,team1,none,team1,team2
32787,670,714,0,2,0,1,2,-2,team1,none,team1,team1
32788,670,714,0,3,0,-1,1,4,team1,none,team2,team2
32789,327,714,1,5,0,1,-1,-4,team1,none,team1,team2
32790,327,714,1,4,0,-1,1,-2,team1,none,team2,team1
32791,327,714,1,1,0,1,1,-6,team1,none,team1,team1
32792,462,548,1,1,0,1,1,6,team1,none,team1,team1
32793,134,616,1,3,0,-1,-2,-6,team1,none,team2,none
32794,126,474,0,0,0,1,-2,0,team1,none,team1,team2
32795,360,772,1,5,0,1,2,6,team1,none,team1,none
32796,122,640,1,0,0,-1,1,6,team2,none,team2,team1
32797,474,640,1,13,0,1,2,-1,team1,none,team1,none
32798,122,360,0,-8,0,-1,-2,-1,team2,none,team2,team2
32799,462,616,1,8,0,1,3,0,team1,none,team1,team1
32800,126,134,0,-8,0,-1,-2,1,team1,none,team2,none
32801,548,772,0,-8,0,1,-1,-6,team2,none,team1,none
32802,473,725,0,-3,0,-1,2,6,team1,none,team2,team1
32803,473,725,0,2,0,-1,-2,-6,team2,none,team2,team2
32804,473,725,1,12,0,1,0,6,team1,none,team1,team2
32805,473,725,0,3,0,1,1,-1,team1,none,team1,none
32806,724,790,1,-1,0,-1,-1,-4,team1,none,team2,none
32807,724,790,1,1,0,1,2,0,team2,none,team1,none
32808,724,790,0,-2,0,-1,0,0,team2,none,team2,team2
32809,724,790,1,-2,0,1,2,-6,team1,none,team1,team1
32810,473,724,1,4,0,1,2,6,team1,none,team1,team1
32811,473,724,0,6,0,-1,0,-1,team2,none,team2,none
32812,473,724,1,7,0,1,2,-1,team1,none,team1,none
32813,473,724,1,0,0,1,3,-3,team2,none,team1,none
32814,473,725,1,6,0,1,2,0,team2,none,team1,none
32815,473,725,1,5,0,-1,0,-3,team1,none,team2,team1
32816,473,725,1,5,0,1,3,6,team1,none,team1,none
32817,664,792,1,2,0,1,2,-3,team2,none,team1,team1
32818,664,792,1,4,0,1,2,2,team2,none,team1,team1
32819,664,792,0,-2,0,-1,-2,-4,team2,none,team2,team2
32820,664,792,0,-8,0,-1,-1,6,team2,none,team2,team1
32821,664,792,0,-5,0,1,2,6,team1,none,team1,team1
32822,669,732,1,2,0,-1,2,-6,team1,none,team2,team1
32823,669,732,1,9,0,1,1,4,team2,none,team1,team1
32824,669,732,1,3,0,-1,0,-2,team2,none,team2,none
32825,664,669,0,0,0,1,0,-3,team1,none,team1,team2
32826,664,669,0,-5,0,1,-2,-6,team2,none,team1,team2
32827,664,669,0,3,0,1,0,-2,team1,none,team1,team2
32828,669,792,1,2,0,1,2,1,team1,none,team1,team1
32829,669,792,0,-5,0,1,-2,0,team2,none,team1,team2
32830,669,792,0,-9,0,-1,-2,-2,team2,none,team2,none
32831,669,792,0,-8,0,-1,-2,6,team2,none,team2,none
32832,483,716,0,0,0,-1,1,1,team1,none,team2,team1
32833,483,716,0,5,0,1,1,1,team1,none,team1,team1
32834,483,716,0,0,0,1,0,-2,team1,none,team1,team1
32835,799,800,1,0,0,-1,0,-4,team2,none,team2,none
32836,799,800,0,0,0,1,0,-4,team2,none,team1,none
32837,799,800,0,-3,0,-1,-3,0,team2,none,team2,team2
32838,799,800,0,8,0,1,1,0,team1,none,team1,none
32839,483,800,0,1,0,-1,-1,-3,team2,none,team2,team2
32840,483,800,0,4,0,-1,0,-6,team1,none,team2,none
32841,483,800,1,8,0,1,1,4,team1,none,team1,team1
32842,483,800,0,1,0,-1,-1,0,team1,none,team2,none
32843,716,800,1,0,0,1,0,-2,team1,none,team1,team1
32844,716,800,1,4,0,1,2,-6,team2,none,team1,team1
32845,716,800,0,2,0,-1,1,-2,team1,none,team2,none
32846,716,800,0,-13,0,-1,-2,2,team2,none,team2,none
32847,716,800,0,-3,0,-1,-2,-6,team2,none,team2,team1
32848,97,723,1,-1,0,1,2,6,team1,none,team1,none
32849,46,100,0,-4,0,-1,-1,-6,team2,none,team2,team2
32850,46,100,1,3,0,1,2,-6,team2,none,team1,team1
32851,46,100,0,1,0,-1,0,6,team1,none,team2,team1
32852,46,100,1,-3,0,1,2,0,team1,none,team1,team1
32853,46,100,0,-5,0,1,0,-2,team2,none,team1,team1
32854,52,99,1,2,0,-1,0,-1,team1,none,team2,none
32855,52,99,1,9,0,1,3,0,team1,none,team1,team1
32856,52,99,1,11,0,1,1,0,team1,none,team1,none
32857,99,723,0,0,0,0,1,-2,none,none,none,team1
32858,99,723,1,6,0,1,0,0,team2,none,team1,team1
32859,99,723,1,7,0,1,2,4,team1,none,team1,team1
32860,99,723,0,0,0,1,2,0,team1,none,team1,none
32861,99,723,1,-1,0,1,-1,-1,team2,none,team1,team2
32862,46,97,1,-2,0,0,-2,-5,team2,none,none,none
32863,46,97,1,1,0,1,1,-3,team1,none,team1,team1
32864,46,97,1,8,0,1,3,0,team1,none,team1,team1
32865,52,100,0,1,0,1,2,6,team1,none,team1,team1
32866,52,100,0,-2,0,1,0,6,team2,none,team1,team1
32867,52,100,0,3,0,1,-1,-2,team1,none,team1,team1
32868,46,99,1,9,0,1,2,0,team1,none,team1,team1
32869,46,99,0,-5,0,-1,2,-3,team1,none,team2,team1
32870,46,99,1,-1,0,1,0,1,team1,none,team1,none
32871,46,99,1,4,0,-1,1,-4,team2,none,team2,team1
32872,46,52,1,1,0,1,2,2,team1,none,team1,team1
32873,46,52,1,-1,0,1,1,6,team1,none,team1,team1
32874,46,52,1,4,0,1,3,-3,team1,none,team1,team1
32875,46,100,1,10,0,1,3,1,team1,none,team1,team1
32876,46,100,0,-1,0,-1,-3,-6,team1,none,team2,team2
32877,46,100,1,5,0,1,1,0,team1,none,team1,team1
32878,46,100,1,2,0,-1,0,-6,team2,none,team2,team1
32879,794,796,0,4,0,-1,0,-3,team1,none,team2,team2
32880,794,796,0,-6,0,1,-2,6,team2,none,team1,team2
32881,794,796,1,3,0,1,1,0,team1,none,team1,team1
32882,794,796,0,-11,0,-1,-3,-6,team2,none,team2,none
32883,168,676,1,4,0,1,1,-1,team2,none,team1,none
32884,168,676,0,-1,0,-1,-1,-3,team2,none,team2,team2
32885,168,676,1,6,0,1,4,-6,team1,none,team1,team1
32886,168,676,0,-9,0,-1,-2,-1,team2,none,team2,none
32887,168,676,1,2,0,-1,-1,-4,team2,none,team2,team2
32888,166,677,1,1,0,-1,-1,2,team1,none,team2,none
32889,166,677,1,-3,0,-1,-2,4,team2,none,team2,team2
32890,166,677,1,-3,0,-1,0,-1,team2,none,team2,team2
32891,168,796,0,0,0,-1,1,-6,team1,none,team2,team1
32892,168,796,0,-7,0,-1,-2,-6,team1,none,team2,none
32893,168,796,1,3,0,1,0,-6,team1,none,team1,team2
32894,168,796,0,-4,0,-1,-1,3,team2,none,team2,team2
32895,677,796,0,-12,0,-1,-4,3,team2,none,team2,team2
32896,677,796,1,-1,0,1,-1,-6,team2,none,team1,team2
32897,677,796,1,5,0,-1,0,1,team2,none,team2,none
32898,677,796,1,0,0,-1,-1,0,team2,none,team2,team2
32899,166,677,1,-4,0,-1,-2,-2,team2,none,team2,none
32900,166,677,1,3,0,-1,0,-2,team1,none,team2,team1
32901,166,677,0,5,0,-1,0,2,team1,none,team2,team1
32902,166,677,0,2,0,-1,1,0,team1,none,team2,none
32903,166,677,0,-12,0,-1,-1,0,team2,none,team2,team1
32904,617,699,0,-10,0,-1,-2,-6,team2,none,team2,team2
32905,611,778,1,6,0,1,2,1,team1,none,team1,team1
32906,121,466,0,-3,0,-1,-2,-1,none,none,team2,none
32907,481,742,0,-5,0,-1,-4,-5,team2,none,team2,team2
32908,615,776,0,-5,0,-1,-3,0,none,none,team2,team2
32909,615,778,0,-2,0,1,-2,6,team1,none,team1,team2
32910,481,699,1,4,0,1,3,2,team1,none,team1,team1
32911,466,617,1,8,0,1,3,0,team1,none,team1,team1
32912,121,776,0,2,0,-1,0,6,team2,none,team2,team2
32913,611,742,0,-7,0,-1,-1,0,team2,none,team2,none
32914,611,699,0,3,0,-1,-1,-4,team1,none,team2,team2
32915,615,742,0,-3,0,-1,-3,0,team2,none,team2,team2
32916,466,776,0,-6,0,1,-2,-6,team1,none,team1,team2
32917,121,778,1,4,0,1,1,0,team1,none,team1,none
32918,481,617,1,0,0,-1,1,2,team2,none,team2,team1
32919,383,490,0,-4,0,-1,-4,-6,team2,none,team2,team2
32920,383,490,0,0,0,-1,-2,0,team2,none,team2,none
32921,367,662,0,-11,0,-1,-4,-6,team2,none,team2,team2
32922,367,662,0,0,0,1,-2,0,team2,none,team1,team2
32923,362,365,0,-11,0,1,-1,-6,team1,none,team1,team2
32924,362,365,1,0,0,-1,-1,0,team1,none,team2,team1
32925,362,365,0,-7,0,-1,-2,-6,team2,none,team2,none
32926,661,802,0,1,0,-1,-1,-2,team1,none,team2,team2
32927,661,802,0,0,0,1,0,6,team2,none,team1,team1
32928,383,662,1,10,0,1,-1,1,team1,none,team1,team2
32929,383,662,1,-2,0,1,2,6,team2,none,team1,team1
32930,362,802,0,0,0,-1,0,-4,team2,none,team2,team2
32931,362,802,1,2,0,-1,-2,-6,team1,none,team2,none
32932,362,802,1,-11,0,-1,-3,-3,team2,none,team2,team2
32933,74,461,1,-6,0,-1,-1,4,team2,none,team2,team2
32934,74,461,1,1,0,-1,1,-1,team2,none,team2,none
32935,74,461,1,14,0,1,4,-2,team1,none,team1,none
32936,72,637,0,0,0,1,-3,0,team1,none,team1,team2
32937,72,637,1,3,0,1,1,6,team2,none,team1,team1
32938,72,637,1,11,0,1,1,-1,team1,none,team1,none
32939,72,637,0,-7,0,-1,-3,-2,team2,none,team2,team2
32940,72,637,0,-8,0,1,-1,2,team2,none,team1,team2
32941,75,637,1,0,0,-1,3,6,team2,none,team2,team1
32942,75,637,0,-5,0,-1,1,-2,team2,none,team2,none
32943,75,637,1,1,0,-1,0,-3,team2,none,team2,team1
32944,75,637,0,-3,0,1,-2,-1,team2,none,team1,team2
32945,75,637,1,1,0,1,1,3,team1,none,team1,team2
32946,74,84,1,-1,0,1,0,-4,team1,none,team1,team1
32947,74,84,1,4,0,1,1,-1,team1,none,team1,team1
32948,74,84,1,6,0,1,0,-6,team2,none,team1,none
32949,84,637,1,-1,0,1,0,1,team2,none,team1,none
32950,84,637,1,3,0,-1,0,1,team1,none,team2,team2
32951,84,637,1,-4,0,-1,-1,-2,team2,none,team2,team2
32952,74,75,1,1,0,1,2,-6,team1,none,team1,team1
32953,74,75,0,2,0,-1,-1,-2,team1,none,team2,team2
32954,74,75,0,4,0,1,1,4,team2,none,team1,team2
32955,74,75,0,1,0,-1,-1,-6,team2,none,team2,none
32956,74,84,1,-2,0,1,0,0,team2,none,team1,none
32957,74,84,0,4,0,-1,0,0,team2,none,team2,team1
32958,74,84,0,2,0,1,-1,0,team1,none,team1,team2
32959,74,84,0,2,0,-1,-1,6,team2,none,team2,none
32960,75,84,1,1,0,1,1,6,team1,none,team1,team1
32961,75,84,0,1,0,-1,0,2,team2,none,team2,team1
32962,75,84,0,0,0,1,2,6,team2,none,team1,team1
32963,75,84,1,0,0,-1,-1,5,team2,none,team2,team1
32964,75,84,1,4,0,-1,-1,-2,team1,none,team2,none
32965,352,632,0,-1,0,1,-1,4,team2,none,team1,none
32966,352,632,0,-4,0,1,1,0,team2,none,team1,team1
32967,352,632,0,-5,0,-1,0,-2,team2,none,team2,none
32968,353,768,1,0,0,-1,-3,2,team1,none,team2,team1
32969,353,768,0,-3,0,-1,-1,0,team1,none,team2,team2
32970,353,768,1,7,0,1,1,-1,team1,none,team1,team1
32971,353,768,1,1,0,1,2,-2,team1,none,team1,none
32972,350,353,1,3,0,-1,1,1,team2,none,team2,team1
32973,350,353,0,-1,0,1,0,1,team2,none,team1,none
32974,350,353,1,4,0,1,5,6,team1,none,team1,team1
32975,350,353,1,3,0,-1,0,3,team1,none,team2,none
32976,351,632,0,3,0,-1,0,1,team2,none,team2,team2
32977,351,632,1,0,0,1,-1,6,team1,none,team1,team2
32978,351,632,0,-1,0,1,-1,-3,team2,none,team1,team2
32979,351,632,0,3,0,1,1,-2,team1,none,team1,team2
32980,351,353,0,-4,0,1,-1,2,team1,none,team1,team2
32981,351,353,1,6,0,-1,0,-1,team2,none,team2,none
32982,351,353,0,-2,0,-1,-1,-3,team2,none,team2,team2
32983,351,353,0,4,0,1,2,1,team2,none,team1,team1
32984,350,632,1,4,0,1,2,2,team1,none,team1,none
32985,350,632,0,1,0,-1,1,0,team2,none,team2,team1
32986,350,632,1,4,0,1,2,6,team1,none,team1,team1
32987,350,632,0,7,0,1,4,-3,team1,none,team1,team1
32988,350,632,0,0,0,1,1,0,team1,none,team1,team1
32989,350,353,1,5,0,1,2,1,team1,none,team1,none
32990,350,353,1,5,0,1,2,0,team1,none,team1,team1
32991,350,353,1,2,0,1,-3,-6,team1,none,team1,team2
32992,350,632,1,10,0,1,1,-1,team1,none,team1,team1
32993,350,632,1,0,0,1,-2,-6,team1,none,team1,none
32994,350,632,0,-7,0,-1,-3,-2,team2,none,team2,team2
32995,350,632,1,-4,0,1,1,-6,team2,none,team1,team1
32996,427,658,0,-3,0,-1,-1,4,team2,none,team2,none
32997,427,658,1,-3,0,1,1,4,team2,none,team1,team1
32998,427,658,0,3,0,-1,0,0,team1,none,team2,team1
32999,400,558,0,-2,0,1,1,0,team2,none,team1,none
33000,400,558,1,4,0,-1,-2,-6,team1,none,team2,team2
33001,400,558,0,-1,0,1,1,1,team1,none,team1,team2
33002,501,721,1,-1,0,1,2,6,team2,none,team1,team1
33003,501,721,0,-3,0,-1,-3,-4,team2,none,team2,team2
33004,501,721,0,3,0,1,2,0,team1,none,team1,team1
33005,425,647,1,4,0,1,2,6,team1,none,team1,none
33006,425,647,0,-7,0,1,-2,2,team2,none,team1,team1
33007,425,647,0,1,0,1,-2,4,team2,none,team1,team2
